60,0.7280989196661717
24,0.7341661973273258
120,0.725897291485331
108,0.7194460089089141
90,0.7177819876094415
96,0.7263068967282781
102,0.7273053095079617
114,0.716143566637653
18,0.7339613947058522
12,0.7279453177000665
54,0.7287389278582765
36,0.7396190671240592
138,0.7163227689314423
126,0.7201372177563873
30,0.7396446674517434
72,0.7301725462085915
84,0.7253852849316471
66,0.7280733193384875
42,0.7330909835645897
78,0.7265372996774359
48,0.7313501612820644
132,0.7115611079821822
6,0.6572884132916902
2,0.2418206953048999
121,0.7210076288976499
115,0.7223132456095438
97,0.7272797091802775
91,0.7232860580615432
25,0.7462751523219497
103,0.714581946648917
109,0.7192412062874405
61,0.7276125134401721
19,0.7253084839485946
73,0.7221852439711228
13,0.7226716501971225
139,0.7238748655982796
55,0.7325789770109057
43,0.7316829655419589
67,0.7298653422763811
37,0.7381086477906917
133,0.7177819876094415
85,0.7237468639598587
31,0.7378526445138498
127,0.720367620705545
49,0.7353438124007987
79,0.7290973324458553
7,0.6690389636987354
3,0.35172290205314627
92,0.7200092161179663
104,0.7186267984230198
26,0.7437663202088987
110,0.7204444216885976
116,0.7149147509088116
122,0.7156827607393375
98,0.7264860990220675
56,0.731170958988275
62,0.7298397419486969
68,0.7275357124571195
74,0.7219804413496492
20,0.7356254160053248
86,0.7208284266038605
38,0.7329885822538529
134,0.7096666837335518
44,0.7289949311351185
140,0.7059034355639752
14,0.7287133275305924
128,0.7200348164456505
80,0.7235164610107009
50,0.7404638779376376
32,0.7411550867851109
8,0.7085914699708157
4,0.37727202908197227
93,0.7205980236547028
99,0.7244124724796477
111,0.7282013209769085
117,0.708642670626184
105,0.7293789360503814
75,0.7262300957452256
63,0.7304541498131176
57,0.7352158107623777
27,0.7400286723670063
135,0.7121243151912344
123,0.7149403512364958
69,0.7283549229430136
87,0.7207260252931238
39,0.7336285904459577
21,0.7408734831805847
141,0.7121755158466029
45,0.7255132865700681
129,0.7158107623777584
15,0.7309661563668015
81,0.7231580564231223
33,0.7319389688188008
51,0.7382878500844811
9,0.716937176795863
5,0.6358353386923352
94,0.720751625620808
100,0.7253340842762788
112,0.718524397112283
64,0.7267421022989095
58,0.7289693308074343
106,0.7159899646715477
118,0.7254364855870156
28,0.7400030720393221
136,0.7157339613947058
124,0.7236956633044903
70,0.7266653013158568
76,0.7256924888638575
88,0.7242588705135425
40,0.7369054323895345
142,0.7211100302083867
22,0.7362654241974297
46,0.7365726281296401
130,0.7194460089089141
52,0.7353182120731145
82,0.7250268803440684
34,0.7340893963442732
16,0.7314269622651169
10,0.7254620859146997
125,0.7253596846039629
101,0.7243356714965952
113,0.7187548000614408
65,0.7269213045926988
119,0.7170395781065998
77,0.7214940351236496
107,0.7298909426040653
59,0.7300701448978547
29,0.7352670114177462
71,0.7296093389995392
137,0.710357892581025
95,0.7219804413496492
89,0.7241564692028057
41,0.7231580564231223
143,0.7113563053607086
23,0.7387998566381649
47,0.7241564692028057
131,0.7211100302083867
83,0.7233884593722799
35,0.7371614356663765
53,0.7355230146945881
17,0.7269213045926988
11,0.7287133275305924
144,0.7123035174850239
145,0.718524397112283
146,0.7175259843325995
147,0.7159643643438636
