60,0.7765818199414312
24,0.7813698171157392
120,0.7760009736001253
108,0.7717116999398363
90,0.7697677465357627
96,0.776626346862659
102,0.7767052810235214
114,0.7681692494482506
18,0.7791440475770712
12,0.7736945440730846
54,0.7780285429619627
36,0.785361666429635
138,0.7675408825050627
126,0.7698668643925426
30,0.7859151221621985
72,0.7773432117104766
84,0.7761577784588858
66,0.7768500659311645
42,0.7810907989818187
78,0.7758781486590649
48,0.7793538299848419
132,0.7632196424225446
6,0.713814724897489
2,0.2815387567210872
121,0.7717435984344968
115,0.7730385248745371
97,0.7770270138899105
91,0.7735401092786932
25,0.7898350679760517
103,0.7667119884057548
109,0.7709365512112412
61,0.7756562046539083
19,0.7716388993518216
73,0.7722506525831686
13,0.7704004321728061
139,0.7739919453984124
55,0.7797044216449532
43,0.7796122582489861
67,0.7775801937390261
37,0.7845115325688559
133,0.7697259318499674
85,0.7729235138617155
31,0.7844197704876769
127,0.7708251055337347
49,0.7832651683659619
79,0.7775564467480768
7,0.7244510727791681
3,0.40364926194865364
92,0.7705423263912403
104,0.771691555816211
26,0.7881697251589119
110,0.7722332870261691
116,0.7666701441568106
122,0.7662618602585562
98,0.7758958980638948
56,0.7798695210930178
62,0.7784042709805453
68,0.7772144164679581
74,0.7727401978391576
20,0.7804692581847891
86,0.7710283595193556
38,0.781017484442148
134,0.7634625270081542
44,0.7781118611238209
140,0.7609720863637184
14,0.7756375147923922
128,0.7719205561542892
80,0.7726252585877387
50,0.7862607944457021
32,0.7861630994787455
8,0.7577440884814506
4,0.42794026189403955
93,0.7718267105312365
99,0.7745848016724735
111,0.7768934396034161
117,0.7617628654534307
105,0.7787415826399986
75,0.7738679943906257
63,0.7789880513184756
57,0.7820947565884632
27,0.7862720147390894
135,0.7641155816885499
123,0.7689211425202133
69,0.7774668714238818
87,0.7725207070642343
39,0.7818108983547658
21,0.7839398160622214
141,0.7654002037626627
45,0.776365580164439
129,0.7678324493790508
15,0.7761125581457085
81,0.773075845688923
33,0.7801845027395276
51,0.7846777681029211
9,0.7650132055018043
5,0.6974339437575809
94,0.7715246002183906
100,0.7750613627484686
112,0.7704221809002801
64,0.7752014951037305
58,0.7775172371093282
106,0.7687109498905544
118,0.7766844127627333
28,0.7864297209972151
136,0.76850870923474
124,0.7735748865070887
70,0.7748309920888788
76,0.7765774777910767
88,0.7739586241235042
40,0.7835973306225668
142,0.7717865227932614
22,0.7804149236090289
46,0.783436783001089
130,0.7704508797599858
52,0.7817332795563215
82,0.7741581770814858
34,0.7822048563674738
16,0.7769824178194692
10,0.7696021581173471
125,0.7747816512789059
101,0.7757030588905013
113,0.7703604539765617
65,0.7764540487152755
119,0.7688498354065136
77,0.772799422036534
107,0.7785229584508163
59,0.7767319419537049
29,0.782008410552882
71,0.7782470488555687
137,0.7644878478181149
95,0.7721762095739384
89,0.7738813429493828
41,0.7733697847460728
143,0.7645150463875763
23,0.7842214883061888
47,0.7730802114454646
131,0.7737785822392698
83,0.7734202532423937
35,0.7840137018176182
53,0.7824063228347684
17,0.774137140215242
11,0.7728544799152474
144,0.766490916660343
145,0.7697538412623459
146,0.7697863104856523
147,0.7688841663053958
